date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-09-15T14:43:18,ves00454452,renault,symbioz,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Symbioz E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,420,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/e-tech-full-hybrid-160-ch-techno-ves00454452?apport=sans
2026-09-15T14:43:18,ves00457440,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,420,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00457440?apport=sans
2026-09-15T14:43:18,ves00451638,audi,audi-a1-sportback,30-tfsi-116-ch-s-tronic-7-design,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116 ch S tronic 7 Design,,,Essence,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116-ch-s-tronic-7-design-ves00451638?apport=sans
2026-09-15T14:43:18,ves00461068,toyota,c-hr-ii,hybride-140-graphic,SANS APPORT TOYOTA C-HR II,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/c-hr-ii/hybride-140-graphic-ves00461068?apport=sans
2026-09-15T14:43:18,ves00457265,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,15373,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457265?apport=sans
2026-09-15T14:43:18,ves00458621,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,15429,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00458621?apport=sans
2026-09-15T14:43:18,ves00456308,peugeot,2008-ii,hybrid-145-e-dcs6-gt-exclusive,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT Exclusive,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-exclusive-ves00456308?apport=sans
2026-09-15T14:43:18,ves00459036,dacia,duster-iii,hybrid-155-extreme,SANS APPORT DACIA Duster III Hybrid 155 Extreme,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-extreme-ves00459036?apport=sans
2026-09-15T14:43:18,ves00460513,kia,sportage,hybride-239-ch-bva6-active,SANS APPORT KIA SPORTAGE,,,Hybride,Automatique,100,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/kia/sportage/hybride-239-ch-bva6-active-ves00460513?apport=sans
2026-09-15T14:43:18,ves00457264,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,15936,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457264?apport=sans
2026-09-15T14:43:18,ves00459085,dacia,duster-iii,hybrid-155-journey,SANS APPORT DACIA Duster III Hybrid 155 Journey,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-journey-ves00459085?apport=sans
2026-09-15T14:43:18,ves00450246,citroen,c5-aircross,145-ch-e-dcs6-plus,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Plus,,,Essence,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-plus-ves00450246?apport=sans
2026-09-15T14:43:18,ves00460631,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,422,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00460631?apport=sans
2026-09-15T14:43:18,ves00462064,renault,captur-ii,e-tech-full-hybrid-160-ch-evolution,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Evolution,,,Hybride,Automatique,10,422,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-evolution-ves00462064?apport=sans
2026-09-15T14:43:18,ves00460222,hyundai,kona-ii-hybrid,hybrid-138-n-line-ultime-edition,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 138 N Line Ultime Edition,,,Hybride,Automatique,10,422,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-138-n-line-ultime-edition-ves00460222?apport=sans
2026-09-15T14:43:18,ves00435650,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,423,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00435650?apport=sans
2026-09-15T14:43:18,ves00447028,peugeot,308-iii,bluehdi-130ch-ss-eat8-style,SANS APPORT PEUGEOT 308 III BlueHDi 130ch S&S EAT8 Style,,,Diesel,Automatique,10,423,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-iii/bluehdi-130ch-ss-eat8-style-ves00447028?apport=sans
2026-09-15T14:43:18,ves00458892,dacia,duster-iii,hybrid-155-extreme,SANS APPORT DACIA Duster III Hybrid 155 Extreme,,,Hybride,Automatique,10,423,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-extreme-ves00458892?apport=sans
2026-09-15T14:43:18,ves00435647,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,423,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00435647?apport=sans
2026-09-15T14:43:18,ves00458899,dacia,duster-iii,hybrid-155-journey,SANS APPORT DACIA Duster III Hybrid 155 Journey,,,Hybride,Automatique,10,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-journey-ves00458899?apport=sans
2026-09-15T14:43:18,ves00448602,nissan,juke-ii,hybrid-143-n-connecta,SANS APPORT NISSAN Juke II HYBRID 143 N-Connecta,,,Hybride,Automatique,100,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/juke-ii/hybrid-143-n-connecta-ves00448602?apport=sans
2026-09-15T14:43:18,ves00461066,toyota,c-hr-ii,hybride-140-graphic,SANS APPORT TOYOTA C-HR II,,,Hybride,Automatique,10,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/c-hr-ii/hybride-140-graphic-ves00461066?apport=sans
2026-09-15T14:43:18,ves00462454,ds,ds4-ii,hybride-e-tense-225-eat8-rivoli,DS DS4 II,occasion,SANS APPORT,Hybride,Automatique,11303,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds4-ii/hybride-e-tense-225-eat8-rivoli-ves00462454?apport=sans
2026-09-15T14:43:18,ves00435370,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,29300,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00435370?apport=sans
2026-09-15T14:43:18,ves00453634,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00453634?apport=sans
2026-09-15T14:43:18,ves00460145,audi,a3-sportback-iv,tfsi-mild-hybrid-150-s-tronic-7-design,SANS APPORT AUDI A3 Sportback IV TFSI Mild Hybrid 150 S tronic 7 Design,,,Essence,Automatique,10,426,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-mild-hybrid-150-s-tronic-7-design-ves00460145?apport=sans
2026-09-15T14:43:18,ves00453734,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,occasion,SANS APPORT,Essence,Automatique,24695,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00453734?apport=sans
2026-09-15T14:43:18,ves00450011,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00450011?apport=sans
2026-09-15T14:43:18,ves00450243,citroen,c5-aircross,145-ch-e-dcs6-plus,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Plus,,,Essence,Automatique,10,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-plus-ves00450243?apport=sans
2026-09-15T14:43:18,ves00458891,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00458891?apport=sans
2026-09-15T14:43:18,ves00451446,dacia,duster-iii,hybrid-g-150-4x4-expression,SANS APPORT DACIA Duster III Hybrid-G 150 4x4 Expression,,,Essence,Automatique,10,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-g-150-4x4-expression-ves00451446?apport=sans
2026-09-15T14:43:18,ves00440566,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,,,Essence,Automatique,10,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00440566?apport=sans
2026-09-15T14:43:18,ves00456446,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456446?apport=sans
2026-09-15T14:43:18,ves00451246,mg,ehs-ii,15t-phev-272-ch-luxury,MG EHS II 1.5T PHEV 272 ch Luxury,occasion,SANS APPORT,Hybride rechargeable,Automatique,17761,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/ehs-ii/15t-phev-272-ch-luxury-ves00451246?apport=sans
2026-09-15T14:43:18,ves00411567,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,,,Hybride,Automatique,10,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00411567?apport=sans
2026-09-15T14:43:18,ves00451447,dacia,duster-iii,hybrid-g-150-4x4-expression,SANS APPORT DACIA Duster III Hybrid-G 150 4x4 Expression,,,Essence,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-g-150-4x4-expression-ves00451447?apport=sans
2026-09-15T14:43:18,ves00460333,hyundai,kona-ii-hybrid,hybrid-138-n-line-ultime-edition,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 138 N Line Ultime Edition,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-138-n-line-ultime-edition-ves00460333?apport=sans
2026-09-15T14:43:18,ves00459045,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00459045?apport=sans
2026-09-15T14:43:18,ves00456830,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00456830?apport=sans
2026-09-15T14:43:18,ves00445868,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00445868?apport=sans
2026-09-15T14:43:18,ves00439871,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00439871?apport=sans
2026-09-15T14:43:18,ves00452857,toyota,corolla-hybride-touring-sport-xii,140ch-design,SANS APPORT TOYOTA Corolla,,,Hybride,Automatique,10,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/corolla-hybride-touring-sport-xii/140ch-design-ves00452857?apport=sans
2026-09-15T14:43:18,ves00453808,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00453808?apport=sans
2026-09-15T14:43:18,ves00432569,audi,audi-a1-sportback,30-tfsi-116-ch-s-tronic-7-s-line,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116 ch S tronic 7 S Line,,,Essence,Automatique,10,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116-ch-s-tronic-7-s-line-ves00432569?apport=sans
2026-09-15T14:43:18,ves00411800,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,,,Hybride,Automatique,10,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00411800?apport=sans
2026-09-15T14:43:18,ves00456723,dacia,bigster,mild-hybrid-g-140-expression,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Expression,,,Essence,Manuelle,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-expression-ves00456723?apport=sans
2026-09-15T14:43:18,ves00453802,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00453802?apport=sans
2026-09-15T14:43:18,ves00452115,dacia,bigster,mild-hybrid-g-140-expression,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Expression,,,Essence,Manuelle,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-expression-ves00452115?apport=sans
2026-09-15T14:43:18,ves00447040,peugeot,308-sw-iii,sw-bluehdi-130ch-ss-eat8-style,SANS APPORT PEUGEOT 308 SW III SW BlueHDi 130ch S&S EAT8 Style,,,Diesel,Automatique,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/sw-bluehdi-130ch-ss-eat8-style-ves00447040?apport=sans
2026-09-15T14:43:18,ves00455556,peugeot,308-sw-iii,sw-bluehdi-130ch-ss-eat8-allure,SANS APPORT PEUGEOT 308 SW III SW BlueHDi 130ch S&S EAT8 Allure,,,Diesel,Automatique,10,432,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/sw-bluehdi-130ch-ss-eat8-allure-ves00455556?apport=sans
2026-09-15T14:43:18,ves00445143,renault,symbioz,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Symbioz E-Tech full hybrid 160 ch Esprit Alpine,,,Hybride,Automatique,10,432,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/e-tech-full-hybrid-160-ch-esprit-alpine-ves00445143?apport=sans
2026-09-15T14:43:18,ves00427750,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,432,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00427750?apport=sans
2026-09-15T14:43:18,ves00459864,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt-exclusive,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT Exclusive,,,Essence,Automatique,10,432,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-exclusive-ves00459864?apport=sans
2026-09-15T14:43:18,ves00427872,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00427872?apport=sans
2026-09-15T14:43:18,ves00456448,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456448?apport=sans
2026-09-15T14:43:18,ves00418333,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,100,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00418333?apport=sans
2026-09-15T14:43:18,ves00456725,dacia,bigster,mild-hybrid-g-140-expression,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Expression,,,Essence,Manuelle,10,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-expression-ves00456725?apport=sans
2026-09-15T14:43:18,ves00451251,mg,ehs-ii,15t-phev-272-ch-luxury,MG EHS II 1.5T PHEV 272 ch Luxury,occasion,SANS APPORT,Hybride rechargeable,Automatique,19449,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/ehs-ii/15t-phev-272-ch-luxury-ves00451251?apport=sans
2026-09-15T14:43:18,ves00454907,renault,austral,full-hybrid-e-tech-200-ch-techno,SANS APPORT RENAULT Austral full hybrid E-Tech 200 ch Techno,,,Hybride,Automatique,10,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/austral/full-hybrid-e-tech-200-ch-techno-ves00454907?apport=sans
2026-09-15T14:43:18,ves00447059,peugeot,308-sw-iii,sw-bluehdi-130ch-ss-eat8-style,SANS APPORT PEUGEOT 308 SW III SW BlueHDi 130ch S&S EAT8 Style,,,Diesel,Automatique,10,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/sw-bluehdi-130ch-ss-eat8-style-ves00447059?apport=sans
2026-09-15T14:43:18,ves00448050,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,433,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00448050?apport=sans
2026-09-15T14:43:18,ves00411614,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,,,Hybride,Automatique,10,434,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00411614?apport=sans
2026-09-15T14:43:18,ves00447883,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-r-line,VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 R-Line,occasion,SANS APPORT,Essence,Automatique,12136,434,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-r-line-ves00447883?apport=sans
2026-09-15T14:43:18,ves00438967,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-r-line,VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 R-Line,occasion,SANS APPORT,Essence,Automatique,13220,434,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-r-line-ves00438967?apport=sans
2026-09-15T14:43:18,ves00448690,ds,n-4,hybride-145-e-dct6-etoile-alcantara,SANS APPORT DS N 4,,,Hybride,Automatique,10,434,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/n-4/hybride-145-e-dct6-etoile-alcantara-ves00448690?apport=sans
2026-09-15T14:43:18,ves00456450,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456450?apport=sans
2026-09-15T14:43:18,ves00451249,mg,ehs-ii,15t-phev-272-ch-luxury,MG EHS II 1.5T PHEV 272 ch Luxury,occasion,SANS APPORT,Hybride rechargeable,Automatique,21461,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/ehs-ii/15t-phev-272-ch-luxury-ves00451249?apport=sans
2026-09-15T14:43:18,ves00444103,volkswagen,taigo,10-tsi-116-dsg7-r-line-edition,SANS APPORT VOLKSWAGEN Taigo 1.0 TSI 116 DSG7 R-Line Edition,,,Essence,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/taigo/10-tsi-116-dsg7-r-line-edition-ves00444103?apport=sans
2026-09-15T14:43:18,ves00460255,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00460255?apport=sans
2026-09-15T14:43:18,ves00455738,mazda,mazda3,25l-e-skyactiv-g-m-hybrid-140-ch-bvm6-homura,MAZDA MAZDA3 2.5L e-SKYACTIV-G M Hybrid 140 ch BVM6 Homura,occasion,SANS APPORT,Essence,Manuelle,29214,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/mazda/mazda3/25l-e-skyactiv-g-m-hybrid-140-ch-bvm6-homura-ves00455738?apport=sans
2026-09-15T14:43:18,ves00431036,volkswagen,t-cross,10-tsi-116-start-stop-dsg7-r-line,SANS APPORT VOLKSWAGEN T-CROSS 1.0 TSI 116 Start/Stop DSG7 R-Line,,,Essence,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-cross/10-tsi-116-start-stop-dsg7-r-line-ves00431036?apport=sans
2026-09-15T14:43:18,ves00437977,volkswagen,t-roc,15-tsi-evo-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 1.5 TSI EVO 150 Start/Stop DSG7 Life Plus,,,Essence,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo-150-start-stop-dsg7-life-plus-ves00437977?apport=sans
2026-09-15T14:43:18,ves00410511,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00410511?apport=sans
2026-09-15T14:43:18,ves00456442,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,435,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456442?apport=sans
2026-09-15T14:43:18,ves00427102,peugeot,3008-iii,hybrid-145-e-dcs6-allure,PEUGEOT 3008 III Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,26105,436,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-allure-ves00427102?apport=sans
2026-09-15T14:43:18,ves00452147,dacia,bigster,mild-hybrid-g-140-extreme,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Extreme,,,Essence,Manuelle,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-extreme-ves00452147?apport=sans
2026-09-15T14:43:18,ves00438163,volkswagen,t-roc,15-tsi-evo-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 1.5 TSI EVO 150 Start/Stop DSG7 Life Plus,,,Essence,Automatique,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo-150-start-stop-dsg7-life-plus-ves00438163?apport=sans
2026-09-15T14:43:18,ves00456444,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456444?apport=sans
2026-09-15T14:43:18,ves00462076,peugeot,e-3008-iii,210-ch-73-kwh-allure,PEUGEOT e-3008 III 210 ch 73 kWh Allure,occasion,SANS APPORT,Electrique,Automatique,13512,437,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/e-3008-iii/210-ch-73-kwh-allure-ves00462076?apport=sans
